标题,小区名,位置,标签,关注人数,发布时间,房间类型,面积,朝向,装修,楼层,年份,楼况,总价,单价
中区，中间楼层好楼层，南北对流看园林，业主诚心出,科慧花园 ,朱村,近地铁 VR看装修 房本满两年 随时看房,1,5个月以前发布,4室2厅,141平米,南,精装,中楼层(共32层),,塔楼,1950000.0,13830
小高层户型   采光足  户型方正  适合居住,恒大山水郡 ,中新镇,VR看装修 房本满两年 随时看房,0,6个月以前发布,3室2厅,118.75平米,南,精装,中楼层(共7层),2018年,塔楼,1000000.0,8422
低密度小区，小高层 南向精装三房,新都盛世名门 ,白江,VR房源 房本满五年 随时看房,0,1个月以前发布,3室1厅,89.86平米,东南南,精装,中楼层(共12层),2010年,塔楼,1420000.0,15803
富雅都市华庭南向中层的三房过五年,富雅都市华庭 ,新塘北,VR看装修 房本满五年,3,一年前发布,3室2厅,109.36平米,北,简装,中楼层(共11层),,塔楼,1050000.0,9602
科慧朝南户型，采光通风好，带大飘窗，户型方正实用,科慧花园 ,朱村,近地铁 VR看装修 房本满两年 随时看房,3,一年前发布,3室2厅,105.12平米,南,精装,高楼层(共28层),,板楼,1350000.0,12843
南向户型方正 中间楼层 业主自住 保养好,锦绣新天地 ,新塘南,VR房源 房本满五年 随时看房,0,1个月以前发布,3室1厅,101.27平米,南,简装,中楼层(共11层),2007年,塔楼,1080000.0,10665
锦绣新天地 三房两卫 南向三阳台 中高楼层 看花园泳池,锦绣新天地 ,新塘南,VR房源 房本满五年 随时看房,0,1个月以前发布,3室2厅,112.01平米,南,精装,中楼层(共26层),2009年,塔楼,1250000.0,11160
近地铁口，南向三房，交通方便.,荔富湖畔 ,朱村,近地铁 VR看装修 房本满两年,0,4个月以前发布,3室1厅,97.4平米,南,其他,中楼层(共23层),2019年,塔楼,1030000.0,10575
精装三房凤岗站400米，中楼层通风采光好,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年 随时看房,17,一年前发布,3室1厅,96.28平米,南,精装,中楼层(共13层),2019年,板塔结合,1000000.0,10387
新小区 地铁口40米。户型方正,时代名著(增城) ,朱村,VR看装修 随时看房,0,1个月以前发布,4室2厅,105.98平米,南,简装,高楼层(共30层),,塔楼,1280000.0,12078
品秀星图 大阳台 视野开阔无遮挡单边位，近泳池花园,品秀星图 ,新塘北,VR看装修 房本满两年 随时看房,0,5,3室1厅,111.4平米,南,精装,高楼层(共24层),,塔楼,2650000.0,23789
21号线地铁大平层户型方正高层采光好,侨建御溪谷北区 ,中新镇,近地铁 VR看装修 房本满五年,3,一年前发布,5室2厅,285.89平米,南,精装,高楼层(共27层),2013年,板塔结合,4200000.0,14691
亚太银座一期 北向望花园精装两房 近13号线新塘站,亚太新城亚太银座一期 ,新塘北,VR看装修 房本满五年 随时看房,0,1个月以前发布,2室2厅,74.89平米,北,精装,高楼层(共11层),,塔楼,930000.0,12419
大三房 南北对流 望小区园林 带装修 业主出增值税,荔富湖畔 ,朱村,近地铁 VR看装修 房本满两年 随时看房,13,一年前发布,3室2厅,110.21平米,西南北,精装,高楼层(共31层),2019年,塔楼,1000000.0,9074
科教城板块  毛坯两房  望花园   满五年过户,西福蓝湾 ,朱村,近地铁 VR看装修 房本满五年 随时看房,0,一年前发布,2室2厅,69.98平米,北,其他,高楼层(共26层),2017年,塔楼,580000.0,8289
房子户型方正近地铁，采光好，位置安静,景新国际名城 ,中新镇,VR看装修 房本满五年 随时看房,1,一年前发布,3室2厅,92.51平米,东北,精装,中楼层(共18层),2014年,板塔结合,750000.0,8108
楼层好，视野宽阔 一线江景 全新未住,金茂万科都会四季 ,白江,VR看装修 随时看房,2,6个月以前发布,3室2厅,88.09平米,南,精装,高楼层(共34层),,板塔结合,1550000.0,17596
复式洋房  带平台  使用率高  旧证税费低,锦绣御景国际二期 ,荔城西区,VR房源 房本满五年,4,一年前发布,5室2厅,84.19平米,北,精装,低楼层(共27层),2014年,塔楼,1280000.0,15204
恒大山水城 3室2厅 西北,恒大山水城 ,中新镇,VR看装修 房本满五年 随时看房,0,4个月以前发布,3室2厅,93.49平米,西北,精装,高楼层(共18层),2011年,板塔结合,850000.0,9092
里面楼栋，前面看湖后面看泳池，安静舒适,景新国际名城 ,中新镇,VR看装修 房本满五年 随时看房,0,一年前发布,4室1厅,139.44平米,南北,毛坯,中楼层(共30层),2016年,板塔结合,1400000.0,10041
东方名都花园 4室2厅 南,东方名都花园 ,白江,近地铁 VR房源 房本满两年 随时看房,0,6个月以前发布,4室2厅,119.16平米,南,精装,28层,,塔楼,1950000.0,16365
中建荔苑，高层南向三房带主套，户型方正,中建荔苑 ,荔城西区,VR看装修 房本满两年,0,5个月以前发布,3室2厅,100.29平米,南,简装,高楼层(共18层),,暂无数据,1068000.0,10650
业主自住精装三房，保养好 纯南向，视野好，楼层好,碧桂园城市花园漫绿苑 ,朱村,VR看装修 房本满五年,3,一年前发布,3室2厅,95.38平米,东东南南西南,精装,高楼层(共24层),2017年,板塔结合,1000000.0,10485
21号线凤岗快线站，实用三房，格局方正,西福蓝湾 ,朱村,VR看装修 房本满两年 随时看房,0,一年前发布,3室2厅,86.63平米,东,毛坯,低楼层(共26层),2017年,板塔结合,850000.0,9812
此房大三房，东边户型，通风采光，品牌物业，人车分流,恒展江山时代花园 ,朱村,近地铁 VR看装修 房本满两年,0,10,3室2厅,115.31平米,南,精装,中楼层(共25层),2019年,塔楼,1350000.0,11708
香港开发商，大型纯别墅区，类独栋别墅，南向，,逸翠庄园 ,荔城西区,VR房源 房本满两年 随时看房,0,7个月以前发布,5室2厅,279.74平米,南,毛坯,3层,,塔楼,6200000.0,22164
"此房南向望江,视野无遮挡,业主诚心出卖，户型方正实用",保利东江首府 ,新塘南,VR房源 房本满两年 随时看房,0,10,3室2厅,118.15平米,南,其他,高楼层(共32层),2015年,塔楼,1680000.0,14220
南向户型方正，中高楼层，采光好,尚东阳光 ,沙村,近地铁 VR看装修 房本满五年,2,一年前发布,3室2厅,143.47平米,南北,精装,高楼层(共32层),2011年,塔楼,1840000.0,12825
太阳城巧克力南向三房，过五唯一，税费少！,太阳城巧克力 ,永宁,VR房源 房本满五年 随时看房,5,一年前发布,3室1厅,99.16平米,南,毛坯,高楼层(共18层),,塔楼,700000.0,7060
保利中航城 复式单边位东南向四房两卫 凤岗快线站望河,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满五年 随时看房,0,3个月以前发布,3室2厅,95平米,南,其他,中楼层(共13层),2018年,板楼,1000000.0,10527
南北对流户型 户型方正 适合一家人居住,恒大山水郡 ,中新镇,VR看装修 房本满两年 随时看房,3,一年前发布,3室2厅,98.65平米,南,精装,高楼层(共26层),,塔楼,690000.0,6995
恒大山水城  安静舒适两房  保养好,恒大山水城 ,中新镇,VR看装修 房本满五年,0,2个月以前发布,2室1厅,80.12平米,南,精装,中楼层(共18层),2012年,板塔结合,800000.0,9986
南北双阳台4房，温馨舒适宜家宜居,新塘新世界花园万象苑 ,沙村,近地铁 VR看装修 房本满五年,4,2个月以前发布,4室2厅,128.03平米,南,精装,高楼层(共18层),2012年,塔楼,2250000.0,17575
四房格局实用南北对流大入户，荔枝山湖景森林尽收眼底,碧桂园豪进广场 ,白江,近地铁 VR看装修 房本满五年 随时看房,1,8个月以前发布,4室2厅,138.21平米,南北,毛坯,中楼层(共31层),2016年,塔楼,2300000.0,16642
业主诚心出手：全新没住过人中高楼层，南向景观好,中建联投学府悦城 ,荔城西区,VR看装修 随时看房,1,16,3室2厅,75.05平米,西南,精装,高楼层(共33层),,暂无数据,710000.0,9461
城市家园 方正两房 业主急出 过五唯一 只要契税,城市家园一期 ,新塘北,VR房源 房本满五年 随时看房,2,4个月以前发布,2室1厅,58.74平米,南北,精装,中楼层(共19层),2007年,塔楼,455000.0,7746
高层两层四房，南向视野好，少有户型，业主自住，可看,品秀星图 ,新塘北,VR房源 随时看房,1,4个月以前发布,4室2厅,104.51平米,南,其他,中楼层(共50层),,塔楼,2380000.0,22773
两房，中间楼层，业主自住，保养好,敏捷锦绣天伦 ,新塘北,VR看装修 房本满五年,3,6个月以前发布,2室2厅,76.36平米,东北,精装,中楼层(共32层),2015年,塔楼,880000.0,11525
高档实木家具，家私家具齐全，业主急卖,东方名都花园 ,白江,近地铁 VR房源 房本满五年 随时看房,0,19,3室2厅,123.17平米,南,精装,23层,2012年,塔楼,1700000.0,13803
宏城汇精致小两房，中高层采光通风好，交通便利,新都盛世名门宏城汇 ,白江,近地铁 VR看装修 房本满五年,35,一年前发布,2室1厅,49.91平米,南北,简装,高楼层(共22层),2012年,塔楼,550000.0,11020
新景豪庭 南向毛坯两房  随时方便看房,新景豪庭 ,白江,VR房源 房本满五年 随时看房,1,8个月以前发布,2室1厅,88.74平米,南,毛坯,中楼层(共18层),2016年,塔楼,880000.0,9917
房子看小区风景、楼层好、视野广阔、四房,万科春风十里 ,朱村,近地铁 VR房源 随时看房,3,1个月以前发布,4室2厅,98.75平米,南,其他,高楼层(共34层),塔楼,,920000.0,9317
业主诚意出手，欢迎带看。楼层采光都挺好,保利立方花园 ,永宁,VR房源 房本满两年 随时看房,5,一年前发布,4室1厅,90.67平米,北,精装,中楼层(共17层),塔楼,2019年,1000000.0,11030
此房阳台望小区风景，后背靠山，视野广阔，采光好,万科春风十里 ,朱村,近地铁 VR房源 房本满两年 随时看房,2,3个月以前发布,4室2厅,101.98平米,南北,精装,低楼层(共34层),塔楼,,1000000.0,9806
尚东紫御 地铁口四房 靓楼层  视野广阔,荔城尚东 ,荔城西区,近地铁 VR看装修 房本满五年 随时看房,1,22,4室2厅,108.65平米,西,毛坯,高楼层(共19层),塔楼,2015年,980000.0,9020
四房一步到位，邻里农贸市场，交通便利,岗前路 ,荔城中区,VR看装修 房本满两年 随时看房,0,9个月以前发布,4室1厅,92.98平米,南,精装,高楼层(共6层),暂无数据,,550000.0,5916
莲园新村复式两层  四房已安装好电梯可使用中。,莲园新村 ,荔城中区,VR房源 房本满五年,0,9个月以前发布,4室2厅,104.5平米,南,其他,高楼层(共8层),塔楼,,960000.0,9187
南向复式 楼层好 采光好 交通便利,万科春风十里 ,朱村,近地铁 VR房源 房本满两年 随时看房,4,一年前发布,4室2厅,101.63平米,南,精装,低楼层(共33层),塔楼,,970000.0,9545
地铁口小区，小面积一房，小区环境安静，配套完善,新都盛世名门宏城汇 ,白江,近地铁 VR看装修 房本满两年 随时看房,2,一年前发布,1室0厅,27.9平米,南,精装,低楼层(共22层),塔楼,2012年,540000.0,19355
高楼层 横厅4房 户型实用使用率高,敏捷东樾府 ,石滩镇,VR看装修 随时看房,0,3个月以前发布,4室2厅,96.03平米,西南,其他,高楼层(共34层),板塔结合,2019年,1000000.0,10414
刚需房子，新婚优选，成熟环境，配套齐全。,莲园路 ,荔城中区,VR看装修 房本满五年 随时看房,0,11个月以前发布,4室1厅,99.16平米,南,简装,高楼层(共7层),板塔结合,,600000.0,6051
繁华商圈，生活便利。此房满五光线好户型方正,西城路五福街 ,荔城中区,VR看装修 房本满五年 随时看房,1,一年前发布,4室1厅,91.89平米,西南,简装,中楼层(共7层),暂无数据,,700000.0,7618
白江地铁口南向实用4房光线充足、通风好,新利大厦 ,新塘南,VR看装修 房本满五年,1,4个月以前发布,4室2厅,95.73平米,南,简装,中楼层(共17层),塔楼,1995年,750000.0,7835
景江大厦 3房2厅 可望江景 业主诚心放,景江大厦 ,新塘南,VR看装修 房本满五年 随时看房,4,3个月以前发布,4室2厅,95.69平米,东北,简装,低楼层(共18层),塔楼,2001年,650000.0,6793
富鹏，4房带主套，单边位，无暗房,通园中路 ,荔城富鹏,VR看装修 房本满五年,0,1个月以前发布,4室2厅,100.8平米,东,其他,中楼层(共7层),暂无数据,,750000.0,7441
保利央企物业 复式南向4房 使用率高  看花园景观好,保利立方花园 ,永宁,VR房源 房本满两年 随时看房,0,一年前发布,4室2厅,90.68平米,北,其他,低楼层(共17层),塔楼,2018年,1000000.0,11028
保利复式4房，采光通风好，楼层佳，急出,保利立方花园 ,永宁,VR房源 房本满五年 随时看房,3,3个月以前发布,4室1厅,90.86平米,北,精装,低楼层(共17层),塔楼,2018年,950000.0,10456
城市家园二期 高层 证过5年 地铁口新塘站,城市家园二期 ,新塘北,VR看装修 房本满五年,1,一年前发布,1室2厅,91.74平米,北,精装,中楼层(共28层),塔楼,2007年,830000.0,9048
全新四房未入住 通透户型 视野无遮挡,万科春风十里 ,朱村,近地铁 VR房源 房本满两年 随时看房,2,7个月以前发布,4室2厅,101.67平米,东南南,精装,高楼层(共34层),塔楼,,950000.0,9344
条砖外墙，电梯四房，格局方正，采光好，高楼层。,商业大厦生活小区 ,荔城富鹏,VR房源 房本满五年,0,1个月以前发布,4室2厅,103.77平米,东,精装,高楼层(共9层),塔楼,,720000.0,6939
新塘白江地铁B出口高层南向一居室,新都盛世名门宏城汇 ,白江,近地铁 VR看装修 房本满五年,13,一年前发布,1室0厅,28平米,南,精装,高楼层(共22层),塔楼,2012年,540000.0,19286
邻近沙村站  东南向三房  通风采光好  看房方便,太平洋花园 ,白江,VR看装修 房本满五年,0,一年前发布,4室2厅,96.4平米,南,其他,高楼层(共7层),板楼,2003年,950000.0,9855
出门右转500米即达地铁21号线山田站C出口，,万科春风十里 ,朱村,近地铁 VR房源 房本满两年 随时看房,2,7个月以前发布,4室2厅,97.8平米,东南,其他,低楼层(共33层),塔楼,,950000.0,9714
全新精装修四房，户型方正，出行方便，业主诚心放卖,卫山东二路 ,新塘南,VR看装修 房本满五年 随时看房,0,7,4室2厅,100.82平米,东西,精装,中楼层(共5层),板楼,,700000.0,6944
地铁口快线1站黄埔5站天河南向望花园边位安静隐私性好,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年 随时看房,0,1个月以前发布,4室2厅,106.2平米,东南南,精装,低楼层(共13层),板塔结合,2019年,1320000.0,12430
中般城二期 4房二卫 复式 1+3户型,保利中航城二期 ,朱村,近地铁 VR房源 房本满五年 随时看房,0,2个月以前发布,4室2厅,109.98平米,东南,精装,低楼层(共13层),板楼,2019年,1490000.0,13548
东方名都花园 4室1厅 东南,东方名都花园 ,白江,近地铁 VR房源 房本满五年,5,1个月以前发布,4室1厅,107.14平米,东南,简装,15层,塔楼,2012年,1600000.0,14934
21号线 凤岗站 复式 南向  望西福河  四房,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年 随时看房,4,一年前发布,4室2厅,109.61平米,南,精装,低楼层(共13层),板楼,2018年,1450000.0,13229
新小区 地铁口40米。户型方正,时代名著(增城) ,朱村,VR看装修 随时看房,0,1个月以前发布,4室2厅,105.98平米,南,简装,高楼层(共30层),塔楼,,1280000.0,12078
高层两层四房，南向视野好，少有户型，业主自住，可看,品秀星图 ,新塘北,VR房源 随时看房,1,4个月以前发布,4室2厅,104.51平米,南,其他,中楼层(共50层),塔楼,,2380000.0,22773
实用型四房 中楼层五遮挡 南北对流 采光通风好,尚东阳光 ,沙村,近地铁 VR看装修 房本满两年,154,一年前发布,4室2厅,108.46平米,南北,精装,中楼层(共32层),塔楼,2016年,1780000.0,16412
实用型四房 中楼层五遮挡 南北对流 采光通风好,尚东阳光 ,沙村,近地铁 VR看装修 房本满两年,154,一年前发布,4室2厅,108.46平米,南北,精装,中楼层(共32层),2016年,塔楼,1780000.0,16412
高层两层四房，南向视野好，少有户型，业主自住，可看,品秀星图 ,新塘北,VR房源 随时看房,1,4个月以前发布,4室2厅,104.51平米,南,其他,中楼层(共50层),,塔楼,2380000.0,22773
配套成熟，低总额，带装修，看中可谈。,金色港湾 ,新塘南,VR看装修 房本满五年,1,一年前发布,1室0厅,25.6平米,东,简装,中楼层(共7层),2006年,塔楼,440000.0,17188
央企小区，利用率高，复试4房。,保利平方花园 ,永宁,VR房源 房本满两年,1,一年前发布,4室2厅,105平米,北,精装,低楼层(共16层),,暂无数据,1690000.0,16096
万科春风十里复式，格局好，园林优美,万科春风十里 ,朱村,近地铁 VR房源 房本满两年 随时看房,0,8个月以前发布,4室2厅,97.8平米,南北,精装,中楼层(共33层),,塔楼,2000000.0,20450
此房证满两年 南北对流户型 通风采光好 业主诚心卖,保利平方花园 ,永宁,VR房源 房本满五年 随时看房,2,一年前发布,4室2厅,105.29平米,北,精装,高楼层(共16层),,塔楼,1500000.0,14247
满五唯一，精装修，保养好，可拎包入住，产权清晰,富好城 ,新塘北,VR看装修 房本满五年,0,11个月以前发布,4室2厅,98.93平米,东南,精装,高楼层(共22层),2004年,塔楼,1250000.0,12636
保利复式南向四房，21号线凤岗快线站。,保利中航城二期 ,朱村,近地铁 VR看装修 房本满两年,1,一年前发布,4室2厅,109.98平米,东南,精装,中楼层(共13层),2019年,板塔结合,2000000.0,18186
视野无遮挡 望江河 业主诚心出 地铁盘,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年 随时看房,0,一年前发布,4室2厅,109.99平米,南,其他,高楼层(共13层),,板楼,2270000.0,20639
地铁口300米，四房两卫，中间好楼层.,大华东郡府 ,朱村,近地铁 VR看装修 房本满两年 随时看房,0,2个月以前发布,4室1厅,99.34平米,南北,其他,中楼层(共24层),,板塔结合,1720000.0,17315
凤岗保利中航城，精装四房顶复多一层,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年 随时看房,16,一年前发布,4室2厅,92.72平米,南,其他,高楼层(共26层),2019年,板楼,2100000.0,22649
复式4房，精装交标，中楼层，采光好 无遮挡,保利立方花园 ,永宁,VR房源 房本满两年,0,一年前发布,4室2厅,90.71平米,东,精装,高楼层(共17层),2018年,塔楼,1590000.0,17529
科教城纯南向标准6米复式一线江景房 大四房一步到位,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满五年 随时看房,12,一年前发布,4室2厅,108.52平米,南,精装,中楼层(共13层),2018年,板楼,2315000.0,21333
海伦堡花园 4室3厅 南 北,海伦堡花园 ,沙村,VR看装修 随时看房,101,9个月以前发布,4室3厅,109.18平米,南北,精装,低楼层(共12层),2008年,塔楼,2390000.0,21891
此房视野好 ，全新未住， 保养好。,保利平方花园 ,永宁,VR房源 房本满两年 随时看房,0,3个月以前发布,4室2厅,108.67平米,东南,其他,低楼层(共16层),,塔楼,1980000.0,18221
保利中航城 地铁口大四房 南向望花园视野好,保利中航城花园一期 ,朱村,近地铁 VR看装修 房本满五年 随时看房,0,一年前发布,4室1厅,103平米,南,简装,高楼层(共27层),2018年,塔楼,1630000.0,15826
空中顶复三层复式4房，科教城板块，凤岗快线站200米,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年 随时看房,2,一年前发布,4室2厅,94.03平米,南,精装,高楼层(共14层),2019年,板楼,2100000.0,22334
凤岗站 保利中航城 南向 横厅大四房,保利中航城花园一期 ,朱村,近地铁 VR看装修 房本满两年 随时看房,1,一年前发布,4室2厅,103.54平米,东南,其他,中楼层(共27层),2019年,塔楼,1800000.0,17385
南向大四房加一个储物间，花园中间位置，高层阳光充足,保利平方花园 ,永宁,VR房源 房本满两年,0,一年前发布,4室2厅,104.49平米,南北,精装,高楼层(共16层),,塔楼,1990000.0,19045
科教城板块 凤岗快线 保利中航城 南向复式四房,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年,0,一年前发布,4室2厅,108.12平米,南,其他,低楼层(共13层),2018年,板楼,2040000.0,18868
科教城板块 凤岗快线 保利中航城 南向复式房,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年,0,一年前发布,4室2厅,109.99平米,南,其他,高楼层(共13层),2019年,板楼,1700000.0,15456
小区风景好，楼层好，视野广阔，采光好交通便利,万科春风十里 ,朱村,近地铁 VR房源 房本满两年 随时看房,1,一年前发布,4室2厅,98.75平米,南,精装,中楼层(共34层),,塔楼,1360000.0,13773
金色港湾 1室0厅 东,金色港湾 ,新塘南,VR看装修 房本满五年,0,6个月以前发布,1室0厅,25.6平米,东,简装,中楼层(共7层),,塔楼,348000.0,13594
"近地铁,复式四房,楼层好,全新未入住业主诚意出格可谈",万科春风十里 ,朱村,近地铁 VR房源 房本满两年 随时看房,0,11个月以前发布,4室2厅,101.03平米,东南南,其他,中楼层(共33层),,塔楼,1980000.0,19599
佳泽园业主出增值税可以谈 业主诚心出,佳兆业佳泽园 ,荔城西区,VR看装修 随时看房,1,4个月以前发布,4室2厅,108.66平米,东南,精装,中楼层(共21层),,塔楼,1480000.0,13621
新塘TOD标杆住宅；次新房；香港开发商品质交楼,广汇尊府 ,凤凰城,近地铁 VR房源,0,4个月以前发布,4室2厅,103.36平米,南北,其他,高楼层(共56层),,塔楼,3800000.0,36765
保利物业央企，朝向、户型、采光视野好,保利立方花园 ,永宁,VR房源 房本满两年,2,9个月以前发布,4室1厅,95.53平米,南,精装,低楼层(共26层),2018年,塔楼,1300000.0,13609
次新房南向复式4房3卫 装修保养好买下来拎包入住,中海联睿品 ,新塘北,VR房源 房本满两年 随时看房,0,2个月以前发布,4室2厅,96.4平米,南北,其他,高楼层(共33层),,塔楼,1780000.0,18465
白江地铁站300米 宏城汇精装1房 拎包入住,新都盛世名门宏城汇 ,白江,近地铁 VR看装修 房本满五年 随时看房,0,3个月以前发布,1室1厅,27.92平米,南,精装,低楼层(共22层),2012年,塔楼,480000.0,17192
房子看园区风景，楼层好，视野广阔，采光好交。通便利,万科春风十里 ,朱村,近地铁 VR房源 房本满五年 随时看房,0,一年前发布,4室2厅,103.15平米,南,精装,低楼层(共34层),,塔楼,1680000.0,16287
新塘少有复试，南向四房，过2年，业主急卖，随时可看,中海联睿品 ,新塘北,VR房源 房本满两年,0,1个月以前发布,4室1厅,92.94平米,南,其他,高楼层(共32层),板楼,,1650000.0,17754
急出21号线旁 御溪世家 精装四房 索菲亚全屋定制,御溪世家 ,中新镇,近地铁 VR看装修,0,3个月以前发布,4室2厅,100.21平米,南,精装,高楼层(共18层),塔楼,2022年,1850000.0,18462
凤岗站地铁口旁，保利中航城，南北对流四房。,保利中航城花园一期 ,朱村,近地铁 VR看装修 房本满五年,0,6个月以前发布,4室1厅,103.46平米,南,其他,高楼层(共27层),塔楼,2018年,1500000.0,14499
天赋四房 全新保养 景观好望别墅山景 看房方便,香江天赋 ,凤凰城,VR看装修,0,2个月以前发布,4室2厅,101.87平米,北东,其他,低楼层(共32层),塔楼,,2100000.0,20615
海伦堡花园南向4房，业主自住保养好,海伦堡花园 ,沙村,VR看装修 房本满五年,1,7个月以前发布,4室2厅,107平米,南,精装,高楼层(共18层),塔楼,2012年,1250000.0,11683
中海联睿成花园 平层四房南北对流户型 全新交楼未入住,中海联睿品 ,新塘北,VR看装修 房本满两年 随时看房,0,10个月以前发布,4室2厅,108.08平米,南,其他,高楼层(共33层),塔楼,,2050000.0,18968
中海联睿成花园 平层四房南北对流户型 全新交楼未入住,中海联睿品 ,新塘北,VR看装修 房本满两年 随时看房,0,10个月以前发布,4室2厅,108.08平米,南,其他,中楼层(共33层),塔楼,,2050000.0,18968
6米复式实用四房，次新小区 业主诚心出，看房方便！,中海联睿品 ,新塘北,VR房源 随时看房,3,6个月以前发布,4室2厅,97.03平米,北,精装,低楼层(共33层),塔楼,,1260000.0,12986
保利央企4房2卫，南北对流，采光好。。,保利立方花园 ,永宁,VR房源 房本满五年 随时看房,0,一年前发布,4室1厅,91.19平米,北,精装,中楼层(共17层),暂无数据,2018年,1480000.0,16230
视野开阔，无遮挡，小区环境好，绿化高，封闭式管理,荔城尚东 ,荔城西区,近地铁 VR看装修 房本满五年 随时看房,5,一年前发布,4室2厅,108平米,东,毛坯,中楼层(共19层),塔楼,2015年,1510000.0,13982
4房2卫，采光充足，无遮挡。。。。,保利平方花园 ,永宁,VR房源 房本满两年 随时看房,0,一年前发布,4室2厅,105平米,南,精装,低楼层(共16层),塔楼,,1800000.0,17143
地铁快线1站黄埔5站天河南北对流平层4房多一层变复式,保利中航城花园一期 ,朱村,近地铁 VR看装修 房本满两年,0,9个月以前发布,4室3厅,103.54平米,南北,其他,高楼层(共27层),塔楼,2019年,2800000.0,27043
房子看园区风景，楼层好，视野广阔，采光好交通便利,万科春风十里 ,朱村,近地铁 VR房源 房本满两年 随时看房,0,8个月以前发布,4室2厅,98.71平米,南北,简装,高楼层(共34层),塔楼,,1580000.0,16007
配套好复式四房婚房改善户型二胎家庭,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年 随时看房,2,一年前发布,4室2厅,109.47平米,南北,精装,低楼层(共13层),板楼,2019年,1800000.0,16443
纯南向，高楼层 采光好 无遮挡望别墅,香江天赋 ,凤凰城,VR房源 随时看房,0,1个月以前发布,4室2厅,97平米,南,其他,高楼层(共32层),塔楼,,1950000.0,20104
13号线官湖站 4房3卫复式楼 看湿地公园 无遮挡采光好,品秀星图 ,新塘北,近地铁 VR房源 房本满两年,0,5个月以前发布,4室2厅,105平米,北,精装,高楼层(共50层),塔楼,,2980000.0,28381
保利平方花园复式四房全新未入住,保利平方花园 ,永宁,VR房源 房本满两年,0,6个月以前发布,4室2厅,104.3平米,南,精装,低楼层(共16层),塔楼,,1200000.0,11506
复式四房，中高楼层，业主自住，保养好,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年,0,9个月以前发布,4室2厅,109.99平米,南,其他,中楼层(共13层),板楼,,1880000.0,17093
房子满五唯一，精装复式两层有小花园，使用150平,恒大山水城 ,中新镇,VR房源 房本满五年 随时看房,10,一年前发布,4室2厅,98.21平米,南北,精装,低楼层(共18层),板塔结合,2011年,1050000.0,10692
保利央企 复式4房 使用率高 南向看花园 S全屋家私电器,保利立方花园 ,永宁,VR房源 房本满两年 随时看房,0,7个月以前发布,4室2厅,95.81平米,南,精装,高楼层(共17层),塔楼,2018年,1206000.0,12588
保利中航城一期精装四房，望花园，安静舒适,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年 随时看房,4,一年前发布,4室2厅,109.47平米,东南,精装,中楼层(共13层),板楼,2019年,1600000.0,14616
凤岗地铁复式四房 业主急卖 全新未住,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年 随时看房,6,一年前发布,4室2厅,110平米,南,精装,高楼层(共26层),板楼,2018年,1800000.0,16364
保利中航城复式四房 南北对流  格局方正实用,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满五年,25,一年前发布,4室2厅,110平米,南,精装,低楼层(共13层),板楼,2018年,2000000.0,18182
西福河四房两卫，南向；甄选好房源，无抵押交易快,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年 随时看房,1,一年前发布,4室2厅,109.99平米,南,其他,高楼层(共13层),板楼,2019年,2200000.0,20002
华润公园上城东南向实用4房中楼层景观好望公园未入住,华润置地公园上城 ,沙村,近地铁 VR看装修 随时看房,2,3个月以前发布,4室2厅,107.43平米,东南,简装,高楼层(共43层),暂无数据,,2370000.0,22061
满五唯一 带100平大平台 税费低,锦绣新天地 ,新塘南,VR看装修 房本满五年,0,一年前发布,4室2厅,102.55平米,南,精装,低楼层(共15层),塔楼,2011年,2398000.0,23384
装修保养好 中层采光通风好 配套成熟,金色港湾 ,新塘南,VR看装修 房本满五年,1,一年前发布,1室1厅,25.57平米,东,简装,中楼层(共7层),塔楼,2006年,298000.0,11655
白江商圈实用4房户型，诚心出手,水电广场 ,白江,近地铁 VR看装修 房本满两年,0,一年前发布,4室2厅,98.77平米,东北,精装,高楼层(共31层),塔楼,,2120000.0,21465
中航城二期 南向看河4房 高标精装 高层,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年 随时看房,8,一年前发布,4室2厅,109.98平米,南西南,精装,中楼层(共13层),板塔结合,2019年,2680000.0,24369
业主诚意出手！成熟小区！楼层好！朝向南！,保利立方花园 ,永宁,VR房源 房本满两年 随时看房,1,一年前发布,4室2厅,97.61平米,南,其他,低楼层(共17层),暂无数据,2018年,1350000.0,13831
