标题,小区名,位置,标签,关注人数,发布时间,房间类型,面积,朝向,装修,楼层,年份,楼况,总价,单价
富力半岛花园 步梯实用三房 安静舒适小区,富力半岛 ,罗冲围,VR房源 房本满五年,0,22,3室2厅,70.03平米,西南,简装,7层,1998年,塔楼,1950000.0,27846
交通便利 ，小区环境好， 居住舒适 ，南向小三房,白云畔山花园 ,梅花园,近地铁 VR房源 房本满五年,21,6个月以前发布,3室2厅,80.11平米,南,精装,10层,2003年,塔楼,1750000.0,21845
广园中路 地铁口近 精装两房 拎包入住 采光通风好,交电新村 ,三元里,VR看装修 房本满五年,4,2个月以前发布,2室1厅,64.12平米,北,精装,高楼层(共9层),1992年,塔楼,1100000.0,17156
富力桃园 精品大三房 户型实用 方便 约看,富力桃园 ,罗冲围,VR房源 房本满五年 随时看房,4,10个月以前发布,3室2厅,132.18平米,西南,精装,低楼层(共30层),2004年,塔楼,3740000.0,28295
金泉山庄原装电梯，南向3房，环境好低密度,金泉山庄 ,大金钟路,VR房源 房本满五年 随时看房,0,5个月以前发布,3室1厅,139.14平米,南东南,精装,中楼层(共5层),2003年,板楼,4860000.0,34929
中高层 客餐厅放开 安静视野开阔,白云高尔夫花园东区 ,黄石,VR房源 房本满五年,0,30,3室2厅,150.45平米,西南,简装,中楼层(共14层),2002年,塔楼,4200000.0,27917
合益小区 精装两房 格局方正 通风采光靓,合益街31号大院 ,机场路,VR看装修 房本满五年 随时看房,0,9,2室1厅,48.93平米,南,精装,低楼层(共9层),,板楼,1080000.0,22073
桃园看江三房，业主诚意卖，提前约就可以看、,富力桃园 ,罗冲围,VR房源 房本满五年,1,6,3室1厅,89.93平米,东北,简装,中楼层(共32层),2004年,塔楼,2680000.0,29801
广园新村 高层全南向通风采光好满五唯一免重税,景泰新村 ,景泰,VR看装修 房本满五年 随时看房,4,27,2室1厅,69.58平米,南,简装,高楼层(共9层),1992年,塔楼,1250000.0,17965
金碧新城中层两房望花园格局方正产权清晰,金碧新城 ,石井,近地铁 VR房源 房本满两年 随时看房,1,1个月以前发布,2室1厅,62.81平米,东北,简装,中楼层(共32层),2006年,塔楼,1490000.0,23723
广园交委小区 准电梯已出公示 小区管理楼下地铁口,广园云苑新村 ,景泰,VR房源 房本满五年 随时看房,5,1个月以前发布,2室1厅,63.22平米,南,简装,中楼层(共9层),1999年,塔楼,1290000.0,20405
白云新城 万科峯境 精装南向三房 双阳台,万科峯境 ,白云大道南,VR看装修 房本满两年 随时看房,13,2个月以前发布,3室1厅,94.06平米,南,精装,低楼层(共17层),2015年,塔楼,4580000.0,48693
民航小区康寿街小区内安静电梯高层两房,民航小区康寿街 ,机场路,VR看装修 房本满五年,1,3个月以前发布,2室1厅,60.28平米,南,其他,高楼层(共7层),1995年,板楼,1200000.0,19908
格局方正三房  中楼层  近几年新装修业主自住,大源山庄 ,南湖,VR看装修 房本满两年,3,1个月以前发布,3室2厅,88.17平米,西北,精装,中楼层(共8层),暂无数据,,1160000.0,13157
岭南南向大两房 看花园 阳光充足,岭南新世界 ,嘉禾望岗,近地铁 VR房源 房本满五年,0,25,2室2厅,86.48平米,东南,简装,中楼层(共16层),塔楼,2001年,2980000.0,34459
汇侨北区 南向高层  已改小三房  精装修,汇侨新城北区 ,新市,VR看装修 房本满五年,1,20,2室1厅,69.58平米,南,精装,中楼层(共17层),塔楼,2000年,1450000.0,20840
保利江岸花园 中高层三房两卫 采光通风好,保利江岸花园 ,金沙洲,VR看装修 房本满五年 随时看房,1,8个月以前发布,3室2厅,96平米,北,精装,33层,塔楼,2013年,2700000.0,28125
交通便利 ，小区环境好， 居住舒适 ，南向小三房,白云畔山花园 ,梅花园,近地铁 VR房源 房本满五年,21,6个月以前发布,3室2厅,80.11平米,南,精装,10层,塔楼,2003年,1750000.0,21845
广园中路 地铁口近 精装两房 拎包入住 采光通风好,交电新村 ,三元里,VR看装修 房本满五年,4,2个月以前发布,2室1厅,64.12平米,北,精装,高楼层(共9层),塔楼,1992年,1100000.0,17156
小区管理  电梯中层全明大三房  对流采光好,华兴苑 ,景泰,VR看装修 房本满五年,2,2个月以前发布,3室2厅,93.99平米,南,精装,中楼层(共9层),塔楼,,2520000.0,26812
岭南南向大4房 高楼层采光通风好 户型方正 安静,岭南新世界 ,嘉禾望岗,VR看装修 房本满五年 随时看房,1,27,4室2厅,136.75平米,南,精装,中楼层(共18层),塔楼,2008年,5760000.0,42121
合益小区 刚需电梯 南向两房 封闭式管理,合益小区 ,机场路,VR看装修 房本满五年 随时看房,8,5个月以前发布,2室2厅,51.08平米,西南,简装,中楼层(共9层),塔楼,1995年,830000.0,16250
合益小区，中层三房  房子保养的很不错，小区配套好,合益小区 ,机场路,VR看装修 房本满五年,5,一年前发布,3室2厅,86.6平米,南,精装,中楼层(共9层),塔楼,1995年,1420000.0,16398
满五年，南向，厅直出阳台两房，采光通风好，户型方正,瑞晖花园 ,石井,VR房源 房本满五年 随时看房,0,一年前发布,2室1厅,83.32平米,南,简装,中楼层(共6层),塔楼,2002年,1200000.0,14403
汇侨新城南区 电梯中高层 小区环境舒适,汇侨新城南区 ,新市,VR看装修 房本满五年,4,1个月以前发布,2室1厅,63.06平米,东,简装,中楼层(共17层),塔楼,2000年,1300000.0,20616
户型方正，实用两房 光线好 业主诚心出手,祥景花园AC区 ,黄石,VR看装修 房本满两年 随时看房,8,1个月以前发布,2室1厅,46.6平米,北,简装,中楼层(共9层),塔楼,1999年,630000.0,13520
桃园三房双卫   满五年  看花园  户型方正,富力桃园 ,罗冲围,VR房源 房本满五年 随时看房,45,一年前发布,3室2厅,112.01平米,北,精装,中楼层(共30层),塔楼,2004年,3380000.0,30176
南湖半山高层南向两房，户型方正。过五唯一，城意出手,南湖半山东苑 ,南湖,VR房源 房本满五年,1,7,2室2厅,81.77平米,南,精装,中楼层(共26层),塔楼,2005年,1780000.0,21769
云景名都景观楼层好精装修三房安静视野开阔,云景花园云景名都 ,京溪,近地铁 VR看装修 房本满两年,3,1个月以前发布,3室2厅,85.77平米,东北,精装,18层,塔楼,2002年,4150000.0,48386
金泉山庄原装电梯，南向3房，环境好低密度,金泉山庄 ,大金钟路,VR房源 房本满五年 随时看房,0,5个月以前发布,3室1厅,139.14平米,南东南,精装,中楼层(共5层),板楼,2003年,4860000.0,34929
富力桃园 精品大三房 户型实用 方便 约看,富力桃园 ,罗冲围,VR房源 房本满五年 随时看房,4,10个月以前发布,3室2厅,132.18平米,西南,精装,低楼层(共30层),塔楼,2004年,3740000.0,28295
配套设施齐全，交通便利'大型商场,利都大厦 ,新市,VR房源 房本满五年 随时看房,1,一年前发布,1室1厅,27.19平米,东南,其他,中楼层(共8层),塔楼,2002年,415000.0,15263
桃园看江三房，业主诚意卖，提前约就可以看、,富力桃园 ,罗冲围,VR房源 房本满五年,1,6,3室1厅,89.93平米,东北,简装,中楼层(共32层),塔楼,2004年,2680000.0,29801
广园新村 高层全南向通风采光好满五唯一免重税,景泰新村 ,景泰,VR看装修 房本满五年 随时看房,4,27,2室1厅,69.58平米,南,简装,高楼层(共9层),塔楼,1992年,1250000.0,17965
金域蓝湾 东南向 地铁3房  方正实用 采光好,金域蓝湾 ,金沙洲,近地铁 VR看装修 房本满五年 随时看房,32,一年前发布,3室1厅,99.85平米,东南,其他,高楼层(共12层),塔楼,2008年,2930000.0,29345
云西小区 全广州唯一一梯一户 三面采光 业主急卖,云西小区 ,景泰,VR房源 房本满五年 随时看房,1,一年前发布,3室1厅,88.85平米,南北,精装,高楼层(共7层),塔楼,1996年,1850000.0,20822
合益小区 精装两房 格局方正 通风采光靓,合益街31号大院 ,机场路,VR看装修 房本满五年 随时看房,0,9,2室1厅,48.93平米,南,精装,低楼层(共9层),板楼,,1080000.0,22073
东南向两房，格局方正，实用率高！,梅宾东宿舍 ,梅花园,近地铁 VR房源,0,4个月以前发布,2室1厅,67.65平米,东东南,其他,9层,塔楼,2000年,1650000.0,24391
民航南门小区 格局方正2房 南北对流 近地铁,民航小区向云西街 ,机场路,近地铁 VR看装修 房本满五年,0,10个月以前发布,2室2厅,64.56平米,南,简装,高楼层(共6层),板楼,1995年,1420000.0,21996
富力桃园 带自70平方用平台 南向温馨小家,富力桃园 ,罗冲围,VR房源 房本满五年 随时看房,5,一年前发布,2室1厅,76.49平米,南,简装,低楼层(共32层),塔楼,2004年,2330000.0,30462
民航小区康寿街小区内安静电梯高层两房,民航小区康寿街 ,机场路,VR看装修 房本满五年,1,3个月以前发布,2室1厅,60.28平米,南,其他,高楼层(共7层),板楼,1995年,1200000.0,19908
地铁口三房  户型方正实用 安静望园景,明月金岸花园 ,金沙洲,近地铁 VR房源 房本满两年 随时看房,3,21,3室1厅,99.71平米,北,简装,15层,塔楼,2012年,2250000.0,22566
保利西子湾 双阳台对流 装修保养好 看房方便,保利西子湾 ,金沙洲,近地铁 VR房源 房本满两年,0,1个月以前发布,3室1厅,97.8平米,东南西南,精装,低楼层(共18层),塔楼,2007年,2800000.0,28630
小区环境清雅安保好，层高3.1米，三房南北对流,警察学院家属区 ,石井,VR房源 房本满五年 随时看房,5,6个月以前发布,3室2厅,76.55平米,北,简装,高楼层(共5层),1995年,板楼,1080000.0,14109
富力桃园  南向望园林 实用小三房 户型方正,富力桃园 ,罗冲围,VR房源 房本满五年,1,2个月以前发布,3室1厅,91.33平米,东南西南,精装,中楼层(共30层),2004年,塔楼,3370000.0,36900
空中叠墅，精装修复式，南北对流，景观好,江南世家 ,南湖,VR房源 房本满五年 随时看房,4,9,4室2厅,219.19平米,东南,精装,高楼层(共5层),2005年,板楼,6950000.0,31708
金沙洲 广州盘 金域蓝湾 大两房 视野好 楼层高 保养好,金域蓝湾 ,金沙洲,近地铁 VR看装修 房本满五年,1,2个月以前发布,2室1厅,83.7平米,西南,精装,高楼层(共34层),2008年,塔楼,2380000.0,28435
向大2房 通风采光好 适合一家人居住,金湖雅苑 ,沙太北,VR看装修 随时看房,5,2个月以前发布,2室1厅,54.83平米,南,简装,9层,1999年,塔楼,950000.0,17327
三期南向 安静实用 方正靓二房 满五唯一省税！,元邦航空家园 ,马务,VR房源 房本满五年,0,1个月以前发布,2室1厅,80.67平米,南,简装,中楼层(共15层),2004年,塔楼,1950000.0,24173
一手业主，满五年，南向双阳台， 采光通风好，保养好,紫薇花园 ,新市,VR看装修 房本满五年 随时看房,6,一年前发布,3室1厅,90.94平米,南,简装,低楼层(共18层),2006年,塔楼,2700000.0,29690
近中医学院 地铁 全明两房  靓光线  南北对流,华园北路华园北街 ,机场路,近地铁 VR看装修 房本满五年,10,一年前发布,2室1厅,55.06平米,东南,精装,高楼层(共4层),,平房,1070000.0,19434
金域蓝湾 东南向三房 地铁沙贝站满五唯一少税费,金域蓝湾 ,金沙洲,近地铁 VR看装修 房本满五年,6,7个月以前发布,3室2厅,93.47平米,南,精装,低楼层(共19层),2008年,塔楼,2950000.0,31561
通风采光好，安静舒适，配套齐全，业主诚心卖,金域蓝湾 ,金沙洲,近地铁 VR看装修 房本满五年,1,23,2室1厅,66.85平米,西南,精装,低楼层(共25层),2008年,塔楼,2230000.0,33359
金碧雅苑 两房两厅 安静位置，通风采光好,金碧雅苑 ,黄边,近地铁 VR房源 房本满五年,32,一年前发布,2室1厅,67.98平米,东,精装,18层,2004年,塔楼,1780000.0,26185
云苑大型生活社区 南向中层 格局方正 配套成熟,广园云苑新村 ,景泰,VR房源 随时看房,5,4个月以前发布,1室1厅,42.55平米,西南,简装,中楼层(共9层),1999年,塔楼,720000.0,16922
低总JIA刚需电梯好盘，楼龄新，单身人士好选择,圣雅堡 ,罗冲围,VR看装修 房本满五年 随时看房,2,1个月以前发布,1室1厅,34.95平米,东南,简装,中楼层(共18层),2009年,塔楼,680000.0,19457
直厅凸阳台 户型方正 高层通风采光佳 单边位 楼龄新,富力桃园 ,罗冲围,VR房源 房本满两年,0,2个月以前发布,3室1厅,90.92平米,西北,精装,高楼层(共31层),2004年,塔楼,3090000.0,33986
黄石花园 中层两房 四月满五唯一 南向采光好,黄石花园 ,黄石,VR看装修 房本满五年 随时看房,7,一年前发布,2室1厅,49.29平米,南,简装,中楼层(共8层),1997年,塔楼,890000.0,18057
白云新城 东南向 正规四房 有车位家电 年前出扴即卖,紫来居 ,白云大道南,VR看装修 房本满两年 随时看房,6,8个月以前发布,4室2厅,140.39平米,东南,精装,低楼层(共11层),2005年,塔楼,4350000.0,30986
桃园E区高层 满五唯一 对流户型 自住保养新净  诚心卖,富力桃园 ,罗冲围,近地铁 VR房源 房本满五年,15,9个月以前发布,3室2厅,108.01平米,西北,精装,高楼层(共23层),2007年,塔楼,3480000.0,32220
乐得花园2房，户型方正，采光好，拎包入住,乐得花园 ,黄边,VR看装修 房本满五年,1,一年前发布,2室1厅,53.85平米,东北,简装,中楼层(共9层),2000年,塔楼,1050000.0,19499
百荣园 两房 低楼层 大型花园小区 小区管理好,百荣园 ,机场路,VR看装修 房本满五年 随时看房,0,1个月以前发布,2室1厅,65.3平米,西,其他,低楼层(共9层),2000年,塔楼,1350000.0,20674
机场路 南向电梯高管层 户型好 小区管理 居住适宜,星汇晴轩 ,机场路,近地铁 VR房源 房本满五年 随时看房,3,5个月以前发布,3室1厅,89.57平米,西南,精装,中楼层(共11层),2005年,塔楼,2700000.0,30145
富力桃园 望江大两房 中层 保养 视野好 满五物业,富力桃园 ,罗冲围,VR看装修 房本满五年 随时看房,1,3个月以前发布,2室2厅,85.91平米,东北,其他,高楼层(共30层),2004年,塔楼,2280000.0,26540
云山诗意 三房两卫 望园林 视野景观好,云山诗意 ,黄边,VR看装修 房本满五年 随时看房,0,5,3室2厅,125.42平米,东东北,简装,中楼层(共11层),2008年,塔楼,4200000.0,33488
店长推荐，云东小区，方正大三房,云东小区 ,同和,近地铁 VR看装修 房本满五年 随时看房,13,10个月以前发布,3室1厅,81.81平米,南北,简装,9层,1997年,塔楼,1690000.0,20658
满五唯一，南北对流，保养干净，交通便利,保利汇海花园 ,金沙洲,VR看装修 房本满五年 随时看房,11,一年前发布,3室2厅,94.76平米,南北,精装,低楼层(共15层),2010年,塔楼,2480000.0,26172
富力桃园 c区 一手业主，随约 中高楼层，通风采光好,富力桃园 ,罗冲围,VR看装修 房本满五年 随时看房,10,一年前发布,3室1厅,128.36平米,南,精装,高楼层(共30层),2004年,塔楼,3900000.0,30384
满五年，实用三房，装修好，保养好，通风光线好，便利,远景新苑 ,机场路,VR看装修 房本满五年,1,4个月以前发布,3室1厅,77.1平米,东南,精装,中楼层(共6层),1998年,塔楼,1230000.0,15954
康雅花园 满五唯一  户型方正 采光通风好,康雅花园 ,机场路,VR看装修 房本满五年 随时看房,1,9个月以前发布,2室1厅,74.42平米,西南,简装,中楼层(共9层),1999年,塔楼,1480000.0,19888
独立大露台有60方左右，纯南向采光通透大四房 精装修,锦翠苑(金钟横路) ,景泰,VR看装修 房本满两年,0,4,4室2厅,99.34平米,东南南,精装,低楼层(共9层),1993年,塔楼,3380000.0,34025
云景名都高层南向望珠江新城 一线白云山景 满五唯一,云景花园云景名都 ,京溪,近地铁 VR看装修 房本满五年,1,2个月以前发布,3室2厅,92.3平米,南,简装,21层,2002年,塔楼,4350000.0,47129
榕溪花园  精装一房 格局方正  产权清晰 过五年物业,榕溪花园 ,石井,近地铁 VR看装修 房本满五年 随时看房,5,一年前发布,1室1厅,36.73平米,东北,简装,中楼层(共8层),1999年,塔楼,410000.0,11163
黄石花园 舒适大二房 方方正正 实用率高 通风彩光好,黄石花园 ,黄石,VR看装修 房本满五年 随时看房,33,一年前发布,2室2厅,74.58平米,南,精装,高楼层(共8层),1997年,塔楼,980000.0,13141
颐和上院一期   南向精装修三房  可拎包入住,颐和上院一期 ,白云大道南,近地铁 VR房源 房本满五年,0,2个月以前发布,3室2厅,102.33平米,东南,精装,低楼层(共17层),2006年,塔楼,5080000.0,49644
电梯平层 精装三房 下楼就11号线 拎包入住,广园中路 ,景泰,VR看装修 房本满两年 随时看房,1,30,3室2厅,81.71平米,北,精装,低楼层(共12层),,塔楼,2260000.0,27659
房产证过5年，产权清晰，户型方正，中层,新兴白云花园 ,江夏,VR看装修 随时看房,3,1个月以前发布,2室1厅,61.08平米,西,简装,中楼层(共9层),1999年,塔楼,980000.0,16045
白云山下楼盘  满五唯一 精装修 视野好,利海绿洲花园 ,东平,VR看装修 房本满五年 随时看房,2,2个月以前发布,1室1厅,47.14平米,南,精装,中楼层(共12层),2009年,塔楼,880000.0,18668
保利汇海花园 温馨两房 安静舒适 过五唯一 自住方便看,保利汇海花园 ,金沙洲,VR看装修,6,1个月以前发布,2室2厅,75.29平米,东北,精装,低楼层(共26层),2010年,塔楼,1730000.0,22978
保利江岸花园  方正实用 安静看花园  楼下12号线在建,保利江岸花园 ,金沙洲,VR看装修 房本满两年,8,25,3室2厅,97.09平米,东北,精装,33层,2013年,塔楼,2300000.0,23690
盈翠华庭花园式小区 中高层 稀品温馨三房 格局方正,盈翠华庭 ,景泰,VR房源 房本满五年 随时看房,11,8个月以前发布,3室2厅,83.91平米,东北,精装,高楼层(共7层),2001年,塔楼,2250000.0,26815
百荣园 两房 低楼层 大型花园小区 小区管理好,百荣园 ,机场路,VR看装修 房本满五年 随时看房,0,1个月以前发布,2室1厅,65.3平米,西,其他,低楼层(共9层),2000年,塔楼,1350000.0,20674
加装的电梯房 东南向望花园，电梯高层，实用率高,枫溪苑 ,机场路,VR看装修 房本满五年,13,一年前发布,2室1厅,52.4平米,东北,精装,高楼层(共9层),1999年,塔楼,1090000.0,20802
精装修、楼层好、交通方便刚需两房,同沙路 ,同和,近地铁 VR看装修 房本满五年,0,5,2室2厅,70.3平米,南,精装,中楼层(共5层),,暂无数据,1830000.0,26032
机场路 南向电梯高管层 户型好 小区管理 居住适宜,星汇晴轩 ,机场路,近地铁 VR房源 房本满五年 随时看房,3,5个月以前发布,3室1厅,89.57平米,西南,精装,中楼层(共11层),2005年,塔楼,2700000.0,30145
贝丽花园 证满五年 全明格局厅出阳台 业主诚意卖,贝丽花园 ,机场路,VR看装修 房本满五年 随时看房,0,9,3室1厅,80.21平米,南北,简装,低楼层(共15层),2009年,塔楼,2050000.0,25558
此房东南望花园，为3房2厅2卫2阳台户型，布局合理,保利春天里 ,金沙洲,近地铁 VR房源 房本满五年,0,1个月以前发布,3室2厅,95.46平米,东南,精装,中楼层(共11层),2011年,塔楼,2550000.0,26713
小区环境好安静不吵，全明户型，厅出大阳台宽敞实用,金泉山庄 ,大金钟路,VR房源 房本满五年,0,11,3室2厅,108.29平米,北,简装,中楼层(共5层),2003年,塔楼,3600000.0,33245
满五唯一 格局方正实用 采光充足 安静望园,怡新花园 ,梅花园,近地铁 VR房源 房本满五年,8,一年前发布,3室2厅,108.92平米,南,精装,12层,2007年,塔楼,4450000.0,40856
南向看花园，采光通透方正，满五唯一，可谈,保利江岸花园 ,金沙洲,VR看装修 房本满五年,10,一年前发布,2室2厅,80.11平米,南,精装,33层,2013年,塔楼,1800000.0,22470
13号线二期罗冲围地铁口 小区南向两房 温馨小屋方便看,富力半岛 ,罗冲围,VR看装修 房本满五年,3,一年前发布,2室1厅,64.69平米,西南,精装,27层,2002年,塔楼,2080000.0,32154
店长聚焦：春兰花园电梯两房这户型就是实用,广信春兰花园 ,京溪,近地铁 VR看装修 房本满五年 随时看房,3,19,2室1厅,71.82平米,东北,简装,9层,1995年,塔楼,2150000.0,29936
汇海花园，东向看江，满五唯一，交通便利，产权清晰,保利汇海花园 ,金沙洲,VR看装修 房本满五年,2,2个月以前发布,3室1厅,91.79平米,东南,精装,中楼层(共26层),2010年,塔楼,2680000.0,29198
低总JIA刚需电梯好盘，楼龄新，单身人士好选择,圣雅堡 ,罗冲围,VR看装修 房本满五年 随时看房,2,1个月以前发布,1室1厅,34.95平米,东南,简装,中楼层(共18层),2009年,塔楼,680000.0,19457
白云新城 东南向 正规四房 有车位家电 年前出扴即卖,紫来居 ,白云大道南,VR看装修 房本满两年 随时看房,6,8个月以前发布,4室2厅,140.39平米,东南,精装,低楼层(共11层),2005年,塔楼,4350000.0,30986
黄石花园 中层两房 四月满五唯一 南向采光好,黄石花园 ,黄石,VR看装修 房本满五年 随时看房,7,一年前发布,2室1厅,49.29平米,南,简装,中楼层(共8层),1997年,塔楼,890000.0,18057
直厅凸阳台 户型方正 高层通风采光佳 单边位 楼龄新,富力桃园 ,罗冲围,VR房源 房本满两年,0,2个月以前发布,3室1厅,90.92平米,西北,精装,高楼层(共31层),2004年,塔楼,3090000.0,33986
富力阳光美居东南向两房看花园 中层通风强 采光足,富力阳光美居 ,马务,VR看装修 房本满两年,5,7个月以前发布,2室2厅,69.28平米,东南,精装,低楼层(共15层),2001年,塔楼,1680000.0,24250
全新装修 拎包入住  省心省力,大源山庄 ,南湖,VR看装修 随时看房,2,1个月以前发布,3室2厅,89.53平米,西北,精装,中楼层(共8层),,暂无数据,1500000.0,16755
时代玫瑰园三房 东南向安静 南北对流户型 格局通透,时代玫瑰园 ,黄边,VR房源 房本满五年 随时看房,2,4个月以前发布,3室1厅,92.27平米,东南,简装,中楼层(共13层),2004年,塔楼,3000000.0,32514
富力桃园 c区 一手业主，随约 中高楼层，通风采光好,富力桃园 ,罗冲围,VR看装修 房本满五年 随时看房,10,一年前发布,3室1厅,128.36平米,南,精装,高楼层(共30层),2004年,塔楼,3900000.0,30384
满五年，实用三房，装修好，保养好，通风光线好，便利,远景新苑 ,机场路,VR看装修 房本满五年,1,4个月以前发布,3室1厅,77.1平米,东南,精装,中楼层(共6层),1998年,塔楼,1230000.0,15954
空中叠墅，精装修复式，南北对流，景观好,江南世家 ,南湖,VR房源 房本满五年 随时看房,4,9,4室2厅,219.19平米,东南,精装,高楼层(共5层),2005年,板楼,6950000.0,31708
高尔夫东区看花园大三房，安静宜居,白云高尔夫花园东区 ,黄石,VR房源 房本满五年 随时看房,3,2个月以前发布,3室2厅,107.88平米,东北,简装,中楼层(共12层),2002年,塔楼,2840000.0,26326
云西小区  南向两房  温馨舒适   少税单位,云西小区 ,景泰,VR看装修 房本满五年 随时看房,0,2个月以前发布,2室1厅,84.63平米,南,简装,中楼层(共7层),1996年,塔楼,2280000.0,26941
此房满五 格局方正  视野宽阔,合一国际 ,同和,近地铁 VR看装修 房本满五年 随时看房,1,1个月以前发布,2室2厅,77.63平米,北东北,精装,23层,2006年,塔楼,2460000.0,31689
高尔花园夫西区精装电梯小三房 诚意出 随时可以看,白云高尔夫花园西区 ,黄石,VR看装修 房本满五年,2,1个月以前发布,2室1厅,76.28平米,东南,简装,低楼层(共11层),1999年,塔楼,1620000.0,21238
富力桃园 精装修  户型实用 方便看房,富力桃园 ,罗冲围,VR房源 房本满五年 随时看房,1,2个月以前发布,3室1厅,89.94平米,东北,精装,高楼层(共32层),2005年,塔楼,2590000.0,28797
真复式130%使用率，四房两卫，中楼层安静山景房,越秀星汇云城 ,同和,VR房源 房本满两年,7,一年前发布,4室1厅,85.38平米,北,精装,32层,,塔楼,3650000.0,42751
店长推荐，精装小两房户型方正，东西对流,金湖雅苑 ,沙太北,VR房源 房本满五年,0,一年前发布,2室1厅,54.83平米,东,精装,9层,1999年,塔楼,1500000.0,27358
中楼层 南北对流 望花园 位置安静 全屋精装,越秀星汇云城 ,同和,VR看装修 房本满两年,2,8个月以前发布,4室1厅,93.67平米,南,精装,32层,,塔楼,3762000.0,40163
紫荆花园望花园电梯中高层三房，满五唯一,紫荆花园 ,新市,VR看装修 房本满五年,1,一年前发布,2室1厅,74.92平米,东北,简装,低楼层(共11层),2000年,塔楼,1390000.0,18554
云山锦绣家园  高层电梯房  望花园的 位置安静,云山锦绣家园 ,白云大道南,近地铁 VR房源 房本满五年,0,8,2室1厅,79.26平米,南北西南,简装,高楼层(共12层),2007年,塔楼,3300000.0,41636
富力半岛三房，适合刚需，满五年物业产权清晰,富力半岛 ,罗冲围,VR看装修 房本满五年 随时看房,1,3个月以前发布,3室1厅,75.27平米,西南,简装,18层,2002年,塔楼,1880000.0,24977
电梯3房  带平台  南向  户型方正  精致住家装修,岗贝路海棠居 ,机场路,VR房源 房本满五年 随时看房,1,22,3室1厅,72.29平米,南,精装,低楼层(共9层),,塔楼,1680000.0,23240
南向复式，中空客厅，装修保养好,新世界嘉云府 ,嘉禾望岗,VR房源 房本满五年 随时看房,0,27,3室2厅,134.42平米,南,精装,中楼层(共7层),2008年,板楼,5380000.0,40024
时代玫瑰园三房 东南向安静 南北对流户型 格局通透,时代玫瑰园 ,黄边,VR房源 房本满五年 随时看房,2,4个月以前发布,3室1厅,92.27平米,东南,简装,中楼层(共13层),2004年,塔楼,3000000.0,32514
全新装修 拎包入住  省心省力,大源山庄 ,南湖,VR看装修 随时看房,2,1个月以前发布,3室2厅,89.53平米,西北,精装,中楼层(共8层),,暂无数据,1500000.0,16755
店长推荐，云东小区，方正大三房,云东小区 ,同和,近地铁 VR看装修 房本满五年 随时看房,13,10个月以前发布,3室1厅,81.81平米,南北,简装,9层,1997年,塔楼,1690000.0,20658
三期南向 安静实用 方正靓二房 满五唯一省税！,元邦航空家园 ,马务,VR房源 房本满五年,0,1个月以前发布,2室1厅,80.67平米,南,简装,中楼层(共15层),2004年,塔楼,1950000.0,24173
近中医学院 地铁 全明两房  靓光线  南北对流,华园北路华园北街 ,机场路,近地铁 VR看装修 房本满五年,10,一年前发布,2室1厅,55.06平米,东南,精装,高楼层(共4层),,平房,1070000.0,19434
一手业主，满五年，南向双阳台， 采光通风好，保养好,紫薇花园 ,新市,VR看装修 房本满五年 随时看房,6,一年前发布,3室1厅,90.94平米,南,简装,低楼层(共18层),2006年,塔楼,2700000.0,29690
满五唯一，南北对流，保养干净，交通便利,保利汇海花园 ,金沙洲,VR看装修 房本满五年 随时看房,11,一年前发布,3室2厅,94.76平米,南北,精装,低楼层(共15层),2010年,塔楼,2480000.0,26172
云苑大型生活社区 南向中层 格局方正 配套成熟,广园云苑新村 ,景泰,VR房源 随时看房,5,4个月以前发布,1室1厅,42.55平米,西南,简装,中楼层(共9层),1999年,塔楼,720000.0,16922
电梯大两房 楼层适中，采光好，税费清晰,京溪尚苑 ,京溪,近地铁 VR看装修 房本满五年 随时看房,81,一年前发布,2室2厅,84.5平米,北,简装,中楼层(共9层),2000年,塔楼,2100000.0,24853
榕溪花园  精装一房 格局方正  产权清晰 过五年物业,榕溪花园 ,石井,近地铁 VR看装修 房本满五年 随时看房,5,一年前发布,1室1厅,36.73平米,东北,简装,中楼层(共8层),1999年,塔楼,410000.0,11163
康雅花园 满五唯一  户型方正 采光通风好,康雅花园 ,机场路,VR看装修 房本满五年 随时看房,1,9个月以前发布,2室1厅,74.42平米,西南,简装,中楼层(共9层),1999年,塔楼,1480000.0,19888
电梯平层 精装三房 下楼就11号线 拎包入住,广园中路 ,景泰,VR看装修 房本满两年 随时看房,1,30,3室2厅,81.71平米,北,精装,低楼层(共12层),,塔楼,2260000.0,27659
E区东向满五唯一无通风采光好 诚心出,富力桃园 ,罗冲围,VR房源 房本满五年,0,7个月以前发布,2室1厅,72.98平米,东南,精装,低楼层(共31层),2007年,塔楼,2170000.0,29735
富力桃园 望江大两房 中层 保养 视野好 满五物业,富力桃园 ,罗冲围,VR看装修 房本满五年 随时看房,1,3个月以前发布,2室2厅,85.91平米,东北,其他,高楼层(共30层),2004年,塔楼,2280000.0,26540
户型方正电梯两房  8号地铁沿线  配套成熟,朗骏苑 ,同德围,近地铁 VR房源 房本满五年,8,一年前发布,2室1厅,63.43平米,南,精装,中楼层(共9层),2000年,塔楼,1330000.0,20968
金沙洲 广州盘 金域蓝湾 大两房 视野好 楼层高 保养好,金域蓝湾 ,金沙洲,近地铁 VR看装修 房本满五年,1,2个月以前发布,2室1厅,83.7平米,西南,精装,高楼层(共34层),2008年,塔楼,2380000.0,28435
